,flow_cfs
2011-07-25,250.0
2011-07-26,250.0
2011-07-27,250.0
2011-07-28,250.0
2011-07-29,250.0
2011-07-30,250.0
2011-07-31,250.0
2011-08-01,250.0
2011-08-02,250.0
2011-08-03,250.0
2011-08-04,250.0
2011-08-05,250.0
2011-08-06,250.0
2011-08-07,250.0
2011-08-08,250.0
2011-08-09,250.0
2011-08-10,250.0
2011-08-11,250.0
2011-08-12,250.0
2011-08-13,250.0
2011-08-14,250.0
2011-08-15,250.0
2011-08-16,250.0
2011-08-17,250.0
2011-08-18,250.0
2011-08-19,250.0
2011-08-20,250.0
2011-08-21,250.0
2011-08-22,250.0
2011-08-23,250.0
2011-08-24,250.0
2011-08-25,250.0
2011-08-26,250.0
2011-08-27,250.0
2011-08-28,250.0
2011-08-29,250.0
2011-08-30,250.0
2011-08-31,250.0
2011-09-01,250.0
2011-09-02,250.0
2011-09-03,250.0
2011-09-04,250.0
2011-09-05,250.0
2011-09-06,250.0
2011-09-07,250.0
2011-09-08,250.0
2011-09-09,250.0
2011-09-10,250.0
2011-09-11,250.0
2011-09-12,250.0
2011-09-13,250.0
2011-09-14,250.0
2011-09-15,250.0
2011-09-16,250.0
2011-09-17,250.0
2011-09-18,250.0
2011-09-19,250.0
2011-09-20,250.0
2011-09-21,250.0
2011-09-22,250.0
2011-09-23,250.0
2011-09-24,250.0
2011-09-25,250.0
2011-09-26,250.0
2011-09-27,250.0
2011-09-28,250.0
2011-09-29,250.0
2011-09-30,250.0
2011-10-01,150.0
2011-10-02,150.0
2011-10-03,150.0
2011-10-04,150.0
2011-10-05,150.0
2011-10-06,150.0
2011-10-07,150.0
2011-10-08,150.0
2011-10-09,150.0
2011-10-10,150.0
2011-10-11,150.0
2011-10-12,150.0
2011-10-13,150.0
2011-10-14,150.0
2011-10-15,150.0
2011-10-16,150.0
2011-10-17,150.0
2011-10-18,150.0
2011-10-19,150.0
2011-10-20,150.0
2011-10-21,150.0
2011-10-22,150.0
2011-10-23,150.0
2011-10-24,150.0
2011-10-25,150.0
2011-10-26,150.0
2011-10-27,150.0
2011-10-28,150.0
2011-10-29,150.0
2011-10-30,150.0
2011-10-31,150.0
2011-11-01,150.0
2011-11-02,150.0
2011-11-03,150.0
2011-11-04,150.0
2011-11-05,150.0
2011-11-06,150.0
2011-11-07,150.0
2011-11-08,150.0
2011-11-09,150.0
2011-11-10,150.0
2011-11-11,150.0
2011-11-12,150.0
2011-11-13,150.0
2011-11-14,150.0
2011-11-15,150.0
2011-11-16,150.0
2011-11-17,150.0
2011-11-18,150.0
2011-11-19,150.0
2011-11-20,150.0
2011-11-21,150.0
2011-11-22,150.0
2011-11-23,150.0
2011-11-24,150.0
2011-11-25,150.0
2011-11-26,150.0
2011-11-27,150.0
2011-11-28,150.0
2011-11-29,150.0
2011-11-30,150.0
2011-12-01,150.0
2011-12-02,150.0
2011-12-03,150.0
2011-12-04,150.0
2011-12-05,150.0
2011-12-06,150.0
2011-12-07,150.0
2011-12-08,150.0
2011-12-09,150.0
2011-12-10,150.0
2011-12-11,150.0
2011-12-12,150.0
2011-12-13,150.0
2011-12-14,150.0
2011-12-15,150.0
2011-12-16,150.0
2011-12-17,150.0
2011-12-18,150.0
2011-12-19,150.0
2011-12-20,150.0
2011-12-21,150.0
2011-12-22,150.0
2011-12-23,150.0
2011-12-24,150.0
2011-12-25,150.0
2011-12-26,150.0
2011-12-27,150.0
2011-12-28,150.0
2011-12-29,150.0
2011-12-30,150.0
2011-12-31,150.0
2012-01-01,150.0
2012-01-02,150.0
2012-01-03,150.0
2012-01-04,150.0
2012-01-05,150.0
2012-01-06,150.0
2012-01-07,150.0
2012-01-08,150.0
2012-01-09,150.0
2012-01-10,150.0
2012-01-11,150.0
2012-01-12,150.0
2012-01-13,150.0
2012-01-14,150.0
2012-01-15,150.0
2012-01-16,150.0
2012-01-17,150.0
2012-01-18,150.0
2012-01-19,150.0
2012-01-20,150.0
2012-01-21,150.0
2012-01-22,150.0
2012-01-23,150.0
2012-01-24,150.0
2012-01-25,150.0
2012-01-26,150.0
2012-01-27,150.0
2012-01-28,150.0
2012-01-29,150.0
2012-01-30,150.0
2012-01-31,150.0
2012-02-01,702.0
2012-02-02,360.0
2012-02-03,788.0
2012-02-04,504.0
2012-02-05,533.0
2012-02-06,189.0
2012-02-07,512.0
2012-02-08,625.0
2012-02-09,716.0
2012-02-10,596.0
2012-02-11,227.0
2012-02-12,675.0
2012-02-13,963.0
2012-02-14,381.0
2012-02-15,739.0
2012-02-16,739.0
2012-02-17,570.0
2012-02-18,570.0
2012-02-19,470.0
2012-02-20,871.0
2012-02-21,256.0
2012-02-22,964.0
2012-02-23,290.0
2012-02-24,408.0
2012-02-25,606.0
2012-02-26,556.0
2012-02-27,1006.0
2012-02-28,325.0
2012-02-29,728.0
2012-03-01,692.0
2012-03-02,915.0
2012-03-03,621.0
2012-03-04,980.0
2012-03-05,793.0
2012-03-06,1033.0
2012-03-07,878.0
2012-03-08,872.0
2012-03-09,804.0
2012-03-10,828.0
2012-03-11,819.0
2012-03-12,946.0
2012-03-13,592.0
2012-03-14,887.0
2012-03-15,1675.0
2012-03-16,1255.0
2012-03-17,6916.0
2012-03-18,4003.0
2012-03-19,2407.0
2012-03-20,1615.0
2012-03-21,1995.0
2012-03-22,2468.0
2012-03-23,3136.0
2012-03-24,1877.0
2012-03-25,2051.0
2012-03-26,2195.0
2012-03-27,1863.0
2012-03-28,1919.0
2012-03-29,1448.0
2012-03-30,2126.0
2012-03-31,3222.0
2012-04-01,3920.0
2012-04-02,2864.0
2012-04-03,2573.0
2012-04-04,2441.0
2012-04-05,1861.0
2012-04-06,2167.0
2012-04-07,1861.0
2012-04-08,1764.0
2012-04-09,1716.0
2012-04-10,1774.0
2012-04-11,3029.0
2012-04-12,2237.0
2012-04-13,6407.0
2012-04-14,3872.0
2012-04-15,2365.0
2012-04-16,2680.0
2012-04-17,4092.0
2012-04-18,4418.0
2012-04-19,4435.0
2012-04-20,5114.0
2012-04-21,8014.0
2012-04-22,7203.0
2012-04-23,8763.0
2012-04-24,9820.0
2012-04-25,9421.0
2012-04-26,10978.0
2012-04-27,12169.0
2012-04-28,6226.0
2012-04-29,6036.0
2012-04-30,5602.0
2012-05-01,5897.0
2012-05-02,8084.0
2012-05-03,6002.0
2012-05-04,5429.0
2012-05-05,4657.0
2012-05-06,4347.0
2012-05-07,4163.0
2012-05-08,4345.0
2012-05-09,4204.0
2012-05-10,4815.0
2012-05-11,5621.0
2012-05-12,4826.0
2012-05-13,5594.0
2012-05-14,5289.0
2012-05-15,5214.0
2012-05-16,5013.0
2012-05-17,5002.0
2012-05-18,4004.0
2012-05-19,3048.0
2012-05-20,3855.0
2012-05-21,3768.0
2012-05-22,3615.0
2012-05-23,3719.0
2012-05-24,3033.0
2012-05-25,1688.0
2012-05-26,1870.0
2012-05-27,1884.0
2012-05-28,1880.0
2012-05-29,1687.0
2012-05-30,1822.0
2012-05-31,1951.0
2012-06-01,1868.0
2012-06-02,1816.0
2012-06-03,1816.0
2012-06-04,1995.0
2012-06-05,2287.0
2012-06-06,2307.0
2012-06-07,1843.0
2012-06-08,1501.0
2012-06-09,1137.0
2012-06-10,944.0
2012-06-11,1158.0
2012-06-12,779.0
2012-06-13,763.0
2012-06-14,762.0
2012-06-15,719.0
2012-06-16,719.0
2012-06-17,640.0
2012-06-18,619.0
2012-06-19,618.0
2012-06-20,552.0
2012-06-21,552.0
2012-06-22,492.0
2012-06-23,477.0
2012-06-24,425.0
2012-06-25,313.0
2012-06-26,313.0
2012-06-27,281.0
2012-06-28,287.0
2012-06-29,287.0
2012-06-30,287.0
2012-07-01,75.0
2012-07-02,75.0
2012-07-03,75.0
2012-07-04,75.0
2012-07-05,75.0
2012-07-06,75.0
2012-07-07,75.0
2012-07-08,75.0
2012-07-09,75.0
2012-07-10,75.0
2012-07-11,75.0
2012-07-12,75.0
2012-07-13,75.0
2012-07-14,75.0
2012-07-15,75.0
2012-07-16,75.0
2012-07-17,75.0
2012-07-18,75.0
2012-07-19,75.0
2012-07-20,75.0
2012-07-21,75.0
2012-07-22,75.0
2012-07-23,75.0
2012-07-24,75.0
2012-07-25,75.0
2012-07-26,75.0
2012-07-27,75.0
2012-07-28,75.0
2012-07-29,75.0
2012-07-30,75.0
2012-07-31,75.0
2012-08-01,75.0
2012-08-02,75.0
2012-08-03,75.0
2012-08-04,75.0
2012-08-05,75.0
2012-08-06,75.0
2012-08-07,75.0
2012-08-08,75.0
2012-08-09,75.0
2012-08-10,75.0
2012-08-11,75.0
2012-08-12,75.0
2012-08-13,75.0
2012-08-14,75.0
2012-08-15,75.0
2012-08-16,75.0
2012-08-17,75.0
2012-08-18,75.0
2012-08-19,75.0
2012-08-20,75.0
2012-08-21,75.0
2012-08-22,75.0
2012-08-23,75.0
2012-08-24,75.0
2012-08-25,75.0
2012-08-26,75.0
2012-08-27,75.0
2012-08-28,75.0
2012-08-29,75.0
2012-08-30,75.0
2012-08-31,75.0
2012-09-01,75.0
2012-09-02,75.0
2012-09-03,75.0
2012-09-04,75.0
2012-09-05,75.0
2012-09-06,75.0
2012-09-07,75.0
2012-09-08,75.0
2012-09-09,75.0
2012-09-10,75.0
2012-09-11,75.0
2012-09-12,75.0
2012-09-13,75.0
2012-09-14,75.0
2012-09-15,75.0
2012-09-16,75.0
2012-09-17,75.0
2012-09-18,75.0
2012-09-19,75.0
2012-09-20,75.0
2012-09-21,75.0
2012-09-22,75.0
2012-09-23,75.0
2012-09-24,75.0
2012-09-25,75.0
2012-09-26,75.0
2012-09-27,75.0
2012-09-28,75.0
2012-09-29,75.0
2012-09-30,75.0
2012-10-01,100.0
2012-10-02,100.0
2012-10-03,100.0
2012-10-04,100.0
2012-10-05,100.0
2012-10-06,100.0
2012-10-07,100.0
2012-10-08,100.0
2012-10-09,100.0
2012-10-10,100.0
2012-10-11,100.0
2012-10-12,100.0
2012-10-13,100.0
2012-10-14,100.0
2012-10-15,100.0
2012-10-16,150.0
2012-10-17,150.0
2012-10-18,150.0
2012-10-19,150.0
2012-10-20,150.0
2012-10-21,150.0
2012-10-22,150.0
2012-10-23,150.0
2012-10-24,150.0
2012-10-25,150.0
2012-10-26,150.0
2012-10-27,150.0
2012-10-28,150.0
2012-10-29,150.0
2012-10-30,150.0
2012-10-31,150.0
2012-11-01,150.0
2012-11-02,150.0
2012-11-03,150.0
2012-11-04,150.0
2012-11-05,150.0
2012-11-06,150.0
2012-11-07,150.0
2012-11-08,150.0
2012-11-09,150.0
2012-11-10,150.0
2012-11-11,150.0
2012-11-12,150.0
2012-11-13,150.0
2012-11-14,150.0
2012-11-15,150.0
2012-11-16,150.0
2012-11-17,150.0
2012-11-18,150.0
2012-11-19,150.0
2012-11-20,150.0
2012-11-21,150.0
2012-11-22,150.0
2012-11-23,150.0
2012-11-24,150.0
2012-11-25,150.0
2012-11-26,150.0
2012-11-27,150.0
2012-11-28,150.0
2012-11-29,150.0
2012-11-30,150.0
2012-12-01,150.0
2012-12-02,150.0
2012-12-03,150.0
2012-12-04,150.0
2012-12-05,150.0
2012-12-06,150.0
2012-12-07,150.0
2012-12-08,150.0
2012-12-09,150.0
2012-12-10,150.0
2012-12-11,150.0
2012-12-12,150.0
2012-12-13,150.0
2012-12-14,150.0
2012-12-15,150.0
2012-12-16,150.0
2012-12-17,150.0
2012-12-18,150.0
2012-12-19,150.0
2012-12-20,150.0
2012-12-21,150.0
2012-12-22,150.0
2012-12-23,150.0
2012-12-24,150.0
2012-12-25,150.0
2012-12-26,150.0
2012-12-27,150.0
2012-12-28,150.0
2012-12-29,150.0
2012-12-30,150.0
2012-12-31,150.0
2013-01-01,150.0
2013-01-02,150.0
2013-01-03,150.0
2013-01-04,150.0
2013-01-05,150.0
2013-01-06,150.0
2013-01-07,150.0
2013-01-08,150.0
2013-01-09,150.0
2013-01-10,150.0
2013-01-11,150.0
2013-01-12,150.0
2013-01-13,150.0
2013-01-14,150.0
2013-01-15,150.0
2013-01-16,150.0
2013-01-17,150.0
2013-01-18,150.0
2013-01-19,150.0
2013-01-20,150.0
2013-01-21,150.0
2013-01-22,150.0
2013-01-23,150.0
2013-01-24,150.0
2013-01-25,150.0
2013-01-26,150.0
2013-01-27,150.0
2013-01-28,150.0
2013-01-29,150.0
2013-01-30,150.0
2013-01-31,150.0
2013-02-01,1615.0
2013-02-02,1119.0
2013-02-03,1080.0
2013-02-04,1343.0
2013-02-05,1083.0
2013-02-06,1125.0
2013-02-07,1125.0
2013-02-08,1053.0
2013-02-09,1151.0
2013-02-10,689.0
2013-02-11,556.0
2013-02-12,752.0
2013-02-13,943.0
2013-02-14,942.0
2013-02-15,812.0
2013-02-16,863.0
2013-02-17,863.0
2013-02-18,914.0
2013-02-19,1289.0
2013-02-20,620.0
2013-02-21,708.0
2013-02-22,723.0
2013-02-23,592.0
2013-02-24,586.0
2013-02-25,586.0
2013-02-26,683.0
2013-02-27,579.0
2013-02-28,578.0
2013-03-01,954.0
2013-03-02,691.0
2013-03-03,1342.0
2013-03-04,2252.0
2013-03-05,1233.0
2013-03-06,1765.0
2013-03-07,1801.0
2013-03-08,1448.0
2013-03-09,1357.0
2013-03-10,1395.0
2013-03-11,1205.0
2013-03-12,2201.0
2013-03-13,2085.0
2013-03-14,2540.0
2013-03-15,2814.0
2013-03-16,2342.0
2013-03-17,2689.0
2013-03-18,2123.0
2013-03-19,1977.0
2013-03-20,2441.0
2013-03-21,3438.0
2013-03-22,2041.0
2013-03-23,1981.0
2013-03-24,2221.0
2013-03-25,1969.0
2013-03-26,2119.0
2013-03-27,2031.0
2013-03-28,2069.0
2013-03-29,2593.0
2013-03-30,2208.0
2013-03-31,3957.0
2013-04-01,4142.0
2013-04-02,3025.0
2013-04-03,3291.0
2013-04-04,2957.0
2013-04-05,3866.0
2013-04-06,3251.0
2013-04-07,2751.0
2013-04-08,3524.0
2013-04-09,2455.0
2013-04-10,2364.0
2013-04-11,3094.0
2013-04-12,3094.0
2013-04-13,4274.0
2013-04-14,4353.0
2013-04-15,4737.0
2013-04-16,3745.0
2013-04-17,2914.0
2013-04-18,2182.0
2013-04-19,2194.0
2013-04-20,3115.0
2013-04-21,3060.0
2013-04-22,4526.0
2013-04-23,5640.0
2013-04-24,5404.0
2013-04-25,5155.0
2013-04-26,4580.0
2013-04-27,5573.0
2013-04-28,5575.0
2013-04-29,6109.0
2013-04-30,6104.0
2013-05-01,6855.0
2013-05-02,6820.0
2013-05-03,5158.0
2013-05-04,5489.0
2013-05-05,4609.0
2013-05-06,3849.0
2013-05-07,4067.0
2013-05-08,3803.0
2013-05-09,3244.0
2013-05-10,3629.0
2013-05-11,4934.0
2013-05-12,5522.0
2013-05-13,5631.0
2013-05-14,6969.0
2013-05-15,4858.0
2013-05-16,4636.0
2013-05-17,4047.0
2013-05-18,3080.0
2013-05-19,2996.0
2013-05-20,2996.0
2013-05-21,2996.0
2013-05-22,3708.0
2013-05-23,2769.0
2013-05-24,2575.0
2013-05-25,2575.0
2013-05-26,2375.0
2013-05-27,1676.0
2013-05-28,2290.0
2013-05-29,2837.0
2013-05-30,3756.0
2013-05-31,3170.0
2013-06-01,2371.0
2013-06-02,2569.0
2013-06-03,3164.0
2013-06-04,3095.0
2013-06-05,3255.0
2013-06-06,2346.0
2013-06-07,2334.0
2013-06-08,2346.0
2013-06-09,2635.0
2013-06-10,1987.0
2013-06-11,1748.0
2013-06-12,1310.0
2013-06-13,1330.0
2013-06-14,1330.0
2013-06-15,762.0
2013-06-16,830.0
2013-06-17,762.0
2013-06-18,828.0
2013-06-19,921.0
2013-06-20,878.0
2013-06-21,877.0
2013-06-22,915.0
2013-06-23,647.0
2013-06-24,646.0
2013-06-25,960.0
2013-06-26,2982.0
2013-06-27,1439.0
2013-06-28,1338.0
2013-06-29,1257.0
2013-06-30,466.0
2013-07-01,50.0
2013-07-02,50.0
2013-07-03,50.0
2013-07-04,50.0
2013-07-05,50.0
2013-07-06,50.0
2013-07-07,50.0
2013-07-08,50.0
2013-07-09,50.0
2013-07-10,50.0
2013-07-11,50.0
2013-07-12,50.0
2013-07-13,50.0
2013-07-14,50.0
2013-07-15,50.0
2013-07-16,50.0
2013-07-17,50.0
2013-07-18,50.0
2013-07-19,50.0
2013-07-20,50.0
2013-07-21,50.0
2013-07-22,50.0
2013-07-23,50.0
2013-07-24,50.0
2013-07-25,50.0
2013-07-26,50.0
2013-07-27,50.0
2013-07-28,50.0
2013-07-29,50.0
2013-07-30,50.0
2013-07-31,50.0
2013-08-01,50.0
2013-08-02,50.0
2013-08-03,50.0
2013-08-04,50.0
2013-08-05,50.0
2013-08-06,50.0
2013-08-07,50.0
2013-08-08,50.0
2013-08-09,50.0
2013-08-10,50.0
2013-08-11,50.0
2013-08-12,50.0
2013-08-13,50.0
2013-08-14,50.0
2013-08-15,50.0
2013-08-16,50.0
2013-08-17,50.0
2013-08-18,50.0
2013-08-19,50.0
2013-08-20,50.0
2013-08-21,50.0
2013-08-22,50.0
2013-08-23,50.0
2013-08-24,50.0
2013-08-25,50.0
2013-08-26,50.0
2013-08-27,50.0
2013-08-28,50.0
2013-08-29,50.0
2013-08-30,50.0
2013-08-31,50.0
2013-09-01,50.0
2013-09-02,50.0
2013-09-03,50.0
2013-09-04,50.0
2013-09-05,50.0
2013-09-06,50.0
2013-09-07,50.0
2013-09-08,50.0
2013-09-09,50.0
2013-09-10,50.0
2013-09-11,50.0
2013-09-12,50.0
2013-09-13,50.0
2013-09-14,50.0
2013-09-15,50.0
2013-09-16,50.0
2013-09-17,50.0
2013-09-18,50.0
2013-09-19,50.0
2013-09-20,50.0
2013-09-21,50.0
2013-09-22,50.0
2013-09-23,50.0
2013-09-24,50.0
2013-09-25,50.0
2013-09-26,50.0
2013-09-27,50.0
2013-09-28,50.0
2013-09-29,50.0
2013-09-30,50.0
2013-10-01,100.0
2013-10-02,100.0
2013-10-03,100.0
2013-10-04,100.0
2013-10-05,100.0
2013-10-06,100.0
2013-10-07,100.0
2013-10-08,100.0
2013-10-09,100.0
2013-10-10,100.0
2013-10-11,100.0
2013-10-12,100.0
2013-10-13,100.0
2013-10-14,100.0
2013-10-15,100.0
2013-10-16,150.0
2013-10-17,150.0
2013-10-18,150.0
2013-10-19,150.0
2013-10-20,150.0
2013-10-21,150.0
2013-10-22,150.0
2013-10-23,150.0
2013-10-24,150.0
2013-10-25,150.0
2013-10-26,150.0
2013-10-27,150.0
2013-10-28,150.0
2013-10-29,150.0
2013-10-30,150.0
2013-10-31,150.0
2013-11-01,150.0
2013-11-02,150.0
2013-11-03,150.0
2013-11-04,150.0
2013-11-05,150.0
2013-11-06,150.0
2013-11-07,150.0
2013-11-08,150.0
2013-11-09,150.0
2013-11-10,150.0
2013-11-11,150.0
2013-11-12,150.0
2013-11-13,150.0
2013-11-14,150.0
2013-11-15,150.0
2013-11-16,150.0
2013-11-17,150.0
2013-11-18,150.0
2013-11-19,150.0
2013-11-20,150.0
2013-11-21,150.0
2013-11-22,150.0
2013-11-23,150.0
2013-11-24,150.0
2013-11-25,150.0
2013-11-26,150.0
2013-11-27,150.0
2013-11-28,150.0
2013-11-29,150.0
2013-11-30,150.0
2013-12-01,150.0
2013-12-02,150.0
2013-12-03,150.0
2013-12-04,150.0
2013-12-05,150.0
2013-12-06,150.0
2013-12-07,150.0
2013-12-08,150.0
2013-12-09,150.0
2013-12-10,150.0
2013-12-11,150.0
2013-12-12,150.0
2013-12-13,150.0
2013-12-14,150.0
2013-12-15,150.0
2013-12-16,150.0
2013-12-17,150.0
2013-12-18,150.0
2013-12-19,150.0
2013-12-20,150.0
2013-12-21,150.0
2013-12-22,150.0
2013-12-23,150.0
2013-12-24,150.0
2013-12-25,150.0
2013-12-26,150.0
2013-12-27,150.0
2013-12-28,150.0
2013-12-29,150.0
2013-12-30,150.0
2013-12-31,150.0
2014-01-01,150.0
2014-01-02,150.0
2014-01-03,150.0
2014-01-04,150.0
2014-01-05,150.0
2014-01-06,150.0
2014-01-07,150.0
2014-01-08,150.0
2014-01-09,150.0
2014-01-10,150.0
2014-01-11,150.0
2014-01-12,150.0
2014-01-13,150.0
2014-01-14,150.0
2014-01-15,150.0
2014-01-16,150.0
2014-01-17,150.0
2014-01-18,150.0
2014-01-19,150.0
2014-01-20,150.0
2014-01-21,150.0
2014-01-22,150.0
2014-01-23,150.0
2014-01-24,150.0
2014-01-25,150.0
2014-01-26,150.0
2014-01-27,150.0
2014-01-28,150.0
2014-01-29,150.0
2014-01-30,150.0
2014-01-31,150.0
2014-02-01,676.0
2014-02-02,343.0
2014-02-03,150.0
2014-02-04,177.0
2014-02-05,176.0
2014-02-06,235.0
2014-02-07,232.0
2014-02-08,945.0
2014-02-09,2964.0
2014-02-10,3291.0
2014-02-11,1271.0
2014-02-12,1020.0
2014-02-13,823.0
2014-02-14,948.0
2014-02-15,667.0
2014-02-16,666.0
2014-02-17,766.0
2014-02-18,605.0
2014-02-19,605.0
2014-02-20,477.0
2014-02-21,639.0
2014-02-22,858.0
2014-02-23,858.0
2014-02-24,682.0
2014-02-25,682.0
2014-02-26,840.0
2014-02-27,2428.0
2014-02-28,2329.0
2014-03-01,3706.0
2014-03-02,1646.0
2014-03-03,1446.0
2014-03-04,1567.0
2014-03-05,1923.0
2014-03-06,3383.0
2014-03-07,2784.0
2014-03-08,1924.0
2014-03-09,1402.0
2014-03-10,1385.0
2014-03-11,1230.0
2014-03-12,1150.0
2014-03-13,926.0
2014-03-14,957.0
2014-03-15,1003.0
2014-03-16,1008.0
2014-03-17,1122.0
2014-03-18,1305.0
2014-03-19,1200.0
2014-03-20,1250.0
2014-03-21,1249.0
2014-03-22,1299.0
2014-03-23,1299.0
2014-03-24,1023.0
2014-03-25,1085.0
2014-03-26,1724.0
2014-03-27,1286.0
2014-03-28,1505.0
2014-03-29,1335.0
2014-03-30,1635.0
2014-03-31,1716.0
2014-04-01,2252.0
2014-04-02,1318.0
2014-04-03,1590.0
2014-04-04,1262.0
2014-04-05,1460.0
2014-04-06,1358.0
2014-04-07,1895.0
2014-04-08,2498.0
2014-04-09,2808.0
2014-04-10,2771.0
2014-04-11,2971.0
2014-04-12,3182.0
2014-04-13,3677.0
2014-04-14,3614.0
2014-04-15,3638.0
2014-04-16,3638.0
2014-04-17,3106.0
2014-04-18,3914.0
2014-04-19,5097.0
2014-04-20,4563.0
2014-04-21,4062.0
2014-04-22,3542.0
2014-04-23,2510.0
2014-04-24,2096.0
2014-04-25,2264.0
2014-04-26,3642.0
2014-04-27,2352.0
2014-04-28,2628.0
2014-04-29,2451.0
2014-04-30,3128.0
2014-05-01,2990.0
2014-05-02,3567.0
2014-05-03,4198.0
2014-05-04,4242.0
2014-05-05,3852.0
2014-05-06,4022.0
2014-05-07,3312.0
2014-05-08,1919.0
2014-05-09,2270.0
2014-05-10,2369.0
2014-05-11,2192.0
2014-05-12,1982.0
2014-05-13,1973.0
2014-05-14,3058.0
2014-05-15,2995.0
2014-05-16,4106.0
2014-05-17,4221.0
2014-05-18,3647.0
2014-05-19,3311.0
2014-05-20,3093.0
2014-05-21,2716.0
2014-05-22,3001.0
2014-05-23,2575.0
2014-05-24,2290.0
2014-05-25,3134.0
2014-05-26,3730.0
2014-05-27,3762.0
2014-05-28,3512.0
2014-05-29,2827.0
2014-05-30,2321.0
2014-05-31,1858.0
2014-06-01,1645.0
2014-06-02,2052.0
2014-06-03,1733.0
2014-06-04,1501.0
2014-06-05,1976.0
2014-06-06,1730.0
2014-06-07,1729.0
2014-06-08,1242.0
2014-06-09,1599.0
2014-06-10,1231.0
2014-06-11,1051.0
2014-06-12,914.0
2014-06-13,946.0
2014-06-14,730.0
2014-06-15,913.0
2014-06-16,603.0
2014-06-17,730.0
2014-06-18,527.0
2014-06-19,315.0
2014-06-20,478.0
2014-06-21,477.0
2014-06-22,347.0
2014-06-23,232.0
2014-06-24,189.0
2014-06-25,278.0
2014-06-26,278.0
2014-06-27,383.0
2014-06-28,661.0
2014-06-29,407.0
2014-06-30,408.0
2014-07-01,50.0
2014-07-02,50.0
2014-07-03,50.0
2014-07-04,50.0
2014-07-05,50.0
2014-07-06,50.0
2014-07-07,50.0
2014-07-08,50.0
2014-07-09,50.0
2014-07-10,50.0
2014-07-11,50.0
2014-07-12,50.0
2014-07-13,50.0
2014-07-14,50.0
2014-07-15,50.0
2014-07-16,50.0
2014-07-17,50.0
2014-07-18,50.0
2014-07-19,50.0
2014-07-20,50.0
2014-07-21,50.0
2014-07-22,50.0
2014-07-23,50.0
2014-07-24,50.0
2014-07-25,50.0
2014-07-26,50.0
2014-07-27,50.0
2014-07-28,50.0
2014-07-29,50.0
2014-07-30,50.0
2014-07-31,50.0
2014-08-01,50.0
2014-08-02,50.0
2014-08-03,50.0
2014-08-04,50.0
2014-08-05,50.0
2014-08-06,50.0
2014-08-07,50.0
2014-08-08,50.0
2014-08-09,50.0
2014-08-10,50.0
2014-08-11,50.0
2014-08-12,50.0
2014-08-13,50.0
2014-08-14,50.0
2014-08-15,50.0
2014-08-16,50.0
2014-08-17,50.0
2014-08-18,50.0
2014-08-19,50.0
2014-08-20,50.0
2014-08-21,50.0
2014-08-22,50.0
2014-08-23,50.0
2014-08-24,50.0
2014-08-25,50.0
2014-08-26,50.0
2014-08-27,50.0
2014-08-28,50.0
2014-08-29,50.0
2014-08-30,50.0
2014-08-31,50.0
2014-09-01,50.0
2014-09-02,50.0
2014-09-03,50.0
2014-09-04,50.0
2014-09-05,50.0
2014-09-06,50.0
2014-09-07,50.0
2014-09-08,50.0
2014-09-09,50.0
2014-09-10,50.0
2014-09-11,50.0
2014-09-12,50.0
2014-09-13,50.0
2014-09-14,50.0
2014-09-15,50.0
2014-09-16,50.0
2014-09-17,50.0
2014-09-18,50.0
2014-09-19,50.0
2014-09-20,50.0
2014-09-21,50.0
2014-09-22,50.0
2014-09-23,50.0
2014-09-24,50.0
2014-09-25,50.0
2014-09-26,50.0
2014-09-27,50.0
2014-09-28,50.0
2014-09-29,50.0
2014-09-30,50.0
2014-10-01,100.0
2014-10-02,100.0
2014-10-03,100.0
2014-10-04,100.0
2014-10-05,100.0
2014-10-06,100.0
2014-10-07,100.0
2014-10-08,100.0
2014-10-09,100.0
2014-10-10,100.0
2014-10-11,100.0
2014-10-12,100.0
2014-10-13,100.0
2014-10-14,100.0
2014-10-15,100.0
2014-10-16,150.0
2014-10-17,150.0
2014-10-18,150.0
2014-10-19,150.0
2014-10-20,150.0
2014-10-21,150.0
2014-10-22,150.0
2014-10-23,150.0
2014-10-24,150.0
2014-10-25,150.0
2014-10-26,150.0
2014-10-27,150.0
2014-10-28,150.0
2014-10-29,150.0
2014-10-30,150.0
2014-10-31,150.0
2014-11-01,150.0
2014-11-02,150.0
2014-11-03,150.0
2014-11-04,150.0
2014-11-05,150.0
2014-11-06,150.0
2014-11-07,150.0
2014-11-08,150.0
2014-11-09,150.0
2014-11-10,150.0
2014-11-11,150.0
2014-11-12,150.0
2014-11-13,150.0
2014-11-14,150.0
2014-11-15,150.0
2014-11-16,150.0
2014-11-17,150.0
2014-11-18,150.0
2014-11-19,150.0
2014-11-20,150.0
2014-11-21,150.0
2014-11-22,150.0
2014-11-23,150.0
2014-11-24,150.0
2014-11-25,150.0
2014-11-26,150.0
2014-11-27,150.0
2014-11-28,150.0
2014-11-29,150.0
2014-11-30,150.0
2014-12-01,150.0
2014-12-02,150.0
2014-12-03,150.0
2014-12-04,150.0
2014-12-05,150.0
2014-12-06,150.0
2014-12-07,150.0
2014-12-08,150.0
2014-12-09,150.0
2014-12-10,150.0
2014-12-11,150.0
2014-12-12,150.0
2014-12-13,150.0
2014-12-14,150.0
2014-12-15,150.0
2014-12-16,150.0
2014-12-17,150.0
2014-12-18,150.0
